hr,rr,spo2,temp,time
100,17,95,36,2021/03/06 12:09:35
76,18,93,37,2021/03/06 12:09:38
85,19,90,36.4,2021/03/06 12:09:41
106,21,90,37,2021/03/06 12:09:44
110,16,96,36.7,2021/03/06 12:09:47
111,21,92,37.7,2021/03/06 12:09:50
81,19,96,36.4,2021/03/06 12:09:53
96,21,91,36.9,2021/03/06 12:09:56
72,23,92,37.1,2021/03/06 12:09:59
64,14,93,36.9,2021/03/06 12:10:02
68,14,90,37.2,2021/03/06 12:10:05
67,19,89,37.4,2021/03/06 12:10:08
105,23,94,36.4,2021/03/06 12:10:11
77,16,93,37.3,2021/03/06 12:10:14
80,18,97,36.9,2021/03/06 12:10:17
68,14,98,37.4,2021/03/06 12:10:20
93,15,93,37.8,2021/03/06 12:10:23
89,21,92,37.5,2021/03/06 12:10:26
78,16,96,37.8,2021/03/06 12:10:29
87,22,98,36.6,2021/03/06 12:10:32
109,20,94,37.1,2021/03/06 12:10:35
103,24,92,36.4,2021/03/06 12:10:38
93,21,91,37.6,2021/03/06 12:10:41
92,15,90,37.4,2021/03/06 12:10:44
73,22,91,36.5,2021/03/06 12:10:47
90,23,98,36.5,2021/03/06 12:10:50
99,18,97,36.5,2021/03/06 12:10:53
82,22,93,36.7,2021/03/06 12:10:56
62,22,99,36.3,2021/03/06 12:10:59
89,23,88,37.6,2021/03/06 12:11:02
98,19,97,37.8,2021/03/06 12:11:05
69,17,96,37.3,2021/03/06 12:11:08
66,22,95,36.9,2021/03/06 12:11:11
79,16,93,36.8,2021/03/06 12:11:14
92,16,97,36.8,2021/03/06 12:11:17
71,18,98,37.1,2021/03/06 12:11:20
81,18,95,37.2,2021/03/06 12:11:23
105,17,91,37.1,2021/03/06 12:11:26
68,14,92,38,2021/03/06 12:11:29
80,14,96,37.6,2021/03/06 12:11:32
77,17,95,37.7,2021/03/06 12:11:35
94,21,96,37.5,2021/03/06 12:11:38
77,17,93,38,2021/03/06 12:11:41
105,16,92,37.3,2021/03/06 12:11:44
95,22,97,36.6,2021/03/06 12:11:47
104,13,88,36.7,2021/03/06 12:11:50
60,22,90,36.9,2021/03/06 12:11:53
103,20,90,36.9,2021/03/06 12:11:56
96,18,92,37.1,2021/03/06 12:11:59
68,21,95,36.1,2021/03/06 12:12:02
94,21,95,37.5,2021/03/06 12:12:05
85,15,96,36.6,2021/03/06 12:12:08
90,13,90,37.7,2021/03/06 12:12:11
97,17,88,37.4,2021/03/06 12:12:14
89,17,95,37.4,2021/03/06 12:12:17
66,20,95,37.2,2021/03/06 12:12:20
64,18,99,36.1,2021/03/06 12:12:23
107,23,95,36.2,2021/03/06 12:12:26
71,17,91,37.8,2021/03/06 12:12:29
102,16,90,37.8,2021/03/06 12:12:32
77,16,92,36.6,2021/03/06 12:12:35
85,17,94,36.6,2021/03/06 12:12:38
84,17,92,36.2,2021/03/06 12:12:41
75,17,98,36.3,2021/03/06 12:12:44
87,19,97,37,2021/03/06 12:12:47
81,15,98,36.7,2021/03/06 12:12:50
103,21,92,36.1,2021/03/06 12:12:53
98,17,96,38,2021/03/06 12:12:56
94,21,95,36.7,2021/03/06 12:12:59
102,17,93,36.4,2021/03/06 12:13:02
91,15,91,37.6,2021/03/06 12:13:05
100,19,89,36.6,2021/03/06 12:13:08
95,17,88,36.3,2021/03/06 12:13:11
115,15,89,36.7,2021/03/06 12:13:14
66,21,92,37.1,2021/03/06 12:13:17
65,17,95,36.3,2021/03/06 12:13:20
99,21,92,36.6,2021/03/06 12:13:23
92,14,92,38,2021/03/06 12:13:26
87,20,91,37.5,2021/03/06 12:13:29
84,13,90,36.3,2021/03/06 12:13:32
95,19,95,37.3,2021/03/06 12:13:35
112,18,90,37.1,2021/03/06 12:13:38
62,18,96,37.7,2021/03/06 12:13:41
89,17,89,36.9,2021/03/06 12:13:44
73,15,92,37.2,2021/03/06 12:13:47
71,17,99,36.5,2021/03/06 12:13:50
99,14,91,36.9,2021/03/06 12:13:53
113,22,97,36.8,2021/03/06 12:13:56
92,22,91,36.1,2021/03/06 12:13:59
99,23,94,37.3,2021/03/06 12:14:02
80,22,94,36.4,2021/03/06 12:14:05
103,24,92,37.5,2021/03/06 12:14:08
109,15,95,37,2021/03/06 12:14:11
102,19,94,36.4,2021/03/06 12:14:14
81,17,89,37.3,2021/03/06 12:14:17
94,20,98,37.1,2021/03/06 12:14:20
94,16,96,36.7,2021/03/06 12:14:23
109,15,90,36.3,2021/03/06 12:14:26
84,21,93,37.3,2021/03/06 12:14:29
70,16,92,37.4,2021/03/06 12:14:32
84,20,91,37.8,2021/03/06 12:14:35
108,17,93,36.2,2021/03/06 12:14:38
81,19,90,37.9,2021/03/06 12:14:41
86,21,89,37.5,2021/03/06 12:14:44
81,21,97,36.2,2021/03/06 12:14:47
66,17,90,37.8,2021/03/06 12:14:50
103,15,97,36.5,2021/03/06 12:14:53
78,20,97,37.1,2021/03/06 12:14:56
74,17,96,36.9,2021/03/06 12:14:59
109,15,96,36,2021/03/06 12:15:02
94,18,95,36.7,2021/03/06 12:15:05
63,16,92,37.6,2021/03/06 12:15:08
64,24,96,36.7,2021/03/06 12:15:11
87,20,89,37.8,2021/03/06 12:15:14
103,20,92,36.7,2021/03/06 12:15:17
79,16,91,36.4,2021/03/06 12:15:20
85,20,97,37.4,2021/03/06 12:15:23
106,17,89,36.9,2021/03/06 12:15:26
74,21,91,36.5,2021/03/06 12:15:29
86,16,96,37.5,2021/03/06 12:15:32
87,19,90,36.5,2021/03/06 12:15:35
70,17,95,37.2,2021/03/06 12:15:38
74,23,97,37.2,2021/03/06 12:15:41
75,14,94,37.8,2021/03/06 12:15:44
77,13,93,36.1,2021/03/06 12:15:47
88,17,92,36.9,2021/03/06 12:15:50
105,15,90,36.7,2021/03/06 12:15:53
60,16,90,37.6,2021/03/06 12:15:56
83,20,91,37.7,2021/03/06 12:15:59
103,22,92,37,2021/03/06 12:16:02
111,17,95,37,2021/03/06 12:16:05
96,17,96,36.5,2021/03/06 12:16:08
106,20,95,37.8,2021/03/06 12:16:11
108,24,94,36,2021/03/06 12:16:14
67,18,98,36.5,2021/03/06 12:16:17
72,15,91,37,2021/03/06 12:16:20
87,18,97,36.6,2021/03/06 12:16:23
84,18,88,36.3,2021/03/06 12:16:26
103,18,89,36.3,2021/03/06 12:16:29
89,17,99,36.5,2021/03/06 12:16:32
99,17,93,37.4,2021/03/06 12:16:35
77,13,94,37.2,2021/03/06 12:16:38
111,19,98,36.5,2021/03/06 12:16:41
79,15,90,37.1,2021/03/06 12:16:44
86,24,94,36.7,2021/03/06 12:16:47
94,20,90,36.3,2021/03/06 12:16:50
62,17,97,37.1,2021/03/06 12:16:53
97,22,90,36.2,2021/03/06 12:16:56
77,20,91,36.3,2021/03/06 12:16:59
82,23,92,36.4,2021/03/06 12:17:02
109,21,96,37.7,2021/03/06 12:17:05
100,16,96,36.2,2021/03/06 12:17:08
103,24,93,37.4,2021/03/06 12:17:11
77,18,94,37.3,2021/03/06 12:17:14
94,22,93,36.2,2021/03/06 12:17:17
108,20,92,36.4,2021/03/06 12:17:20
77,19,89,37.1,2021/03/06 12:17:23
95,19,90,37.7,2021/03/06 12:17:26
91,17,98,37.7,2021/03/06 12:17:29
74,19,93,36.7,2021/03/06 12:17:32
95,19,99,37.7,2021/03/06 12:17:35
69,22,94,37.4,2021/03/06 12:17:38
81,16,93,37.1,2021/03/06 12:17:41
103,13,91,37.4,2021/03/06 12:17:44
105,19,95,36.2,2021/03/06 12:17:47
84,17,97,36.1,2021/03/06 12:17:50
80,21,93,37.7,2021/03/06 12:17:53
105,17,95,36.6,2021/03/06 12:17:56
107,20,90,36.7,2021/03/06 12:17:59
78,17,94,37.2,2021/03/06 12:18:02
75,15,97,37.2,2021/03/06 12:18:05
83,15,94,36.9,2021/03/06 12:18:08
87,21,98,36.8,2021/03/06 12:18:11
84,18,95,37.8,2021/03/06 12:18:14
104,15,90,36.7,2021/03/06 12:18:17
75,16,96,37.8,2021/03/06 12:18:20
84,20,95,37.1,2021/03/06 12:18:23
80,14,99,36.7,2021/03/06 12:18:26
75,18,92,36.7,2021/03/06 12:18:29
96,15,97,36.8,2021/03/06 12:18:32
87,14,93,37.3,2021/03/06 12:18:35
85,17,95,36.7,2021/03/06 12:18:38
96,17,93,36.4,2021/03/06 12:18:41
61,24,96,36.3,2021/03/06 12:18:44
96,20,92,36.9,2021/03/06 12:18:47
66,24,91,36.7,2021/03/06 12:18:50
65,15,91,36.3,2021/03/06 12:18:53
85,21,96,36.2,2021/03/06 12:18:56
102,14,95,36.1,2021/03/06 12:18:59
91,16,96,36.8,2021/03/06 12:19:02
66,17,95,36.8,2021/03/06 12:19:05
83,18,94,37,2021/03/06 12:19:08
90,24,92,37.8,2021/03/06 12:19:11
71,15,96,37.5,2021/03/06 12:19:14
71,18,94,37.5,2021/03/06 12:19:17
112,13,93,37.7,2021/03/06 12:19:20
98,22,96,37.1,2021/03/06 12:19:23
90,21,90,36.1,2021/03/06 12:19:26
100,15,89,37.6,2021/03/06 12:19:29
91,15,94,37.8,2021/03/06 12:19:32
65,23,97,37.8,2021/03/06 12:19:35
98,15,95,37.9,2021/03/06 12:19:38
87,14,92,37.9,2021/03/06 12:19:41
68,21,90,36.1,2021/03/06 12:19:44
107,15,97,36.1,2021/03/06 12:19:47
97,18,94,37.5,2021/03/06 12:19:50
102,18,95,37.4,2021/03/06 12:19:53
77,13,91,36.9,2021/03/06 12:19:56
106,22,99,36.5,2021/03/06 12:19:59
74,17,91,36.5,2021/03/06 12:20:02
64,22,96,37.5,2021/03/06 12:20:05
105,19,96,36.6,2021/03/06 12:20:08
87,22,95,37.4,2021/03/06 12:20:11
76,23,93,37.8,2021/03/06 12:20:14
113,16,90,37.8,2021/03/06 12:20:17
96,15,97,37.1,2021/03/06 12:20:20
75,21,91,37.6,2021/03/06 12:20:23
92,16,91,37.3,2021/03/06 12:20:26
73,22,95,36.5,2021/03/06 12:20:29
67,22,90,37.4,2021/03/06 12:20:32
79,19,91,36.2,2021/03/06 12:20:35
97,20,93,36,2021/03/06 12:20:38
96,21,93,37.5,2021/03/06 12:20:41
114,19,97,36.8,2021/03/06 12:20:44
100,19,97,37,2021/03/06 12:20:47
77,22,88,37.6,2021/03/06 12:20:50
115,20,95,36.2,2021/03/06 12:20:53
90,17,91,37.2,2021/03/06 12:20:56
90,20,91,36.8,2021/03/06 12:20:59
91,18,92,36.8,2021/03/06 12:21:02
77,18,91,37.4,2021/03/06 12:21:05
74,20,95,36.4,2021/03/06 12:21:08
101,16,98,37.3,2021/03/06 12:21:11
66,15,93,36.9,2021/03/06 12:21:14
82,19,98,37.3,2021/03/06 12:21:17
93,16,97,37.8,2021/03/06 12:21:20
94,14,97,37.8,2021/03/06 12:21:23
72,16,90,37.5,2021/03/06 12:21:26
101,17,94,37.5,2021/03/06 12:21:29
72,20,95,36.9,2021/03/06 12:21:32
67,19,98,36.1,2021/03/06 12:21:35
107,14,92,36.9,2021/03/06 12:21:38
63,16,90,36.2,2021/03/06 12:21:41
87,18,96,36.3,2021/03/06 12:21:44
86,19,91,37.1,2021/03/06 12:21:47
86,18,95,37.7,2021/03/06 12:21:50
93,18,90,36.6,2021/03/06 12:21:53
72,20,99,36.3,2021/03/06 12:21:56
93,16,94,36.6,2021/03/06 12:21:59
75,19,89,36.5,2021/03/06 12:22:02
75,15,90,37,2021/03/06 12:22:05
71,18,95,36.8,2021/03/06 12:22:08
107,17,98,37.5,2021/03/06 12:22:11
80,16,90,36.8,2021/03/06 12:22:14
84,17,98,36.8,2021/03/06 12:22:17
75,17,97,36.1,2021/03/06 12:22:20
99,19,96,36.7,2021/03/06 12:22:23
85,23,91,37.5,2021/03/06 12:22:26
79,17,97,36.8,2021/03/06 12:22:29
67,18,95,38,2021/03/06 12:22:32
109,22,88,37.2,2021/03/06 12:22:35
92,15,89,36.9,2021/03/06 12:22:38
69,20,94,37.8,2021/03/06 12:22:41
74,21,96,36.8,2021/03/06 12:22:44
102,15,91,37.6,2021/03/06 12:22:47
68,20,99,36.5,2021/03/06 12:22:50
103,19,95,36.4,2021/03/06 12:22:53
69,16,96,37.7,2021/03/06 12:22:56
88,17,89,36.6,2021/03/06 12:22:59
90,14,90,36,2021/03/06 12:23:02
93,22,92,36.3,2021/03/06 12:23:05
96,20,95,37.4,2021/03/06 12:23:08
66,15,94,37.5,2021/03/06 12:23:11
67,14,95,36.3,2021/03/06 12:23:14
89,22,93,36.7,2021/03/06 12:23:17
67,15,94,37,2021/03/06 12:23:20
111,18,92,37.4,2021/03/06 12:23:23
86,22,97,37.9,2021/03/06 12:23:26
86,17,92,36.3,2021/03/06 12:23:29
99,16,92,37.3,2021/03/06 12:23:32
79,17,91,37.5,2021/03/06 12:23:35
94,15,93,36.1,2021/03/06 12:23:38
78,14,94,37.4,2021/03/06 12:23:41
87,20,98,37.2,2021/03/06 12:23:44
103,15,88,36.5,2021/03/06 12:23:47
72,15,94,37.5,2021/03/06 12:23:50
101,17,99,37.9,2021/03/06 12:23:53
71,15,95,36.8,2021/03/06 12:23:56
86,16,95,36.3,2021/03/06 12:23:59
100,19,98,37.3,2021/03/06 12:24:02
85,14,95,36.3,2021/03/06 12:24:05
114,22,94,36.3,2021/03/06 12:24:08
106,16,94,37.3,2021/03/06 12:24:11
84,20,99,37.7,2021/03/06 12:24:14
108,20,97,36.6,2021/03/06 12:24:17
63,21,98,37.7,2021/03/06 12:24:20
102,18,98,37.8,2021/03/06 12:24:23
71,17,96,37.7,2021/03/06 12:24:26
83,21,92,36.4,2021/03/06 12:24:29
74,24,95,37,2021/03/06 12:24:32
74,14,92,38,2021/03/06 12:24:35
76,20,96,37.9,2021/03/06 12:24:38
70,22,88,36.1,2021/03/06 12:24:41
96,15,93,36.4,2021/03/06 12:24:44
76,13,95,37.6,2021/03/06 12:24:47
84,19,95,36.9,2021/03/06 12:24:50
108,20,94,36.9,2021/03/06 12:24:53
70,21,96,37.9,2021/03/06 12:24:56
98,16,96,37.1,2021/03/06 12:24:59
75,20,91,37.4,2021/03/06 12:25:02
108,20,88,36,2021/03/06 12:25:05
87,17,90,36.1,2021/03/06 12:25:08
108,21,92,36.9,2021/03/06 12:25:11
91,17,95,36.6,2021/03/06 12:25:14
104,19,99,36.3,2021/03/06 12:25:17
104,21,95,37.4,2021/03/06 12:25:20
83,15,91,37.6,2021/03/06 12:25:23
69,19,97,36.7,2021/03/06 12:25:26
103,16,96,36.7,2021/03/06 12:25:29
85,23,95,37.9,2021/03/06 12:25:32
60,15,99,36.1,2021/03/06 12:25:35
99,13,98,37.4,2021/03/06 12:25:38
79,14,90,36.4,2021/03/06 12:25:41
90,16,93,37,2021/03/06 12:25:44
90,16,94,36.3,2021/03/06 12:25:47
100,16,91,37,2021/03/06 12:25:50
107,16,99,36.1,2021/03/06 12:25:53
93,18,92,37.1,2021/03/06 12:25:56
89,17,89,37.1,2021/03/06 12:25:59
98,18,91,36,2021/03/06 12:26:02
111,20,95,37.5,2021/03/06 12:26:05
109,23,90,36.7,2021/03/06 12:26:08
69,16,91,37.1,2021/03/06 12:26:11
89,18,89,37.6,2021/03/06 12:26:14
70,24,95,36.2,2021/03/06 12:26:17
101,21,97,36.8,2021/03/06 12:26:20
96,21,98,37.2,2021/03/06 12:26:23
78,19,92,36.7,2021/03/06 12:26:26
82,15,88,36.3,2021/03/06 12:26:29
76,21,93,37.1,2021/03/06 12:26:32
88,19,95,37.1,2021/03/06 12:26:35
71,20,97,36.7,2021/03/06 12:26:38
63,23,96,37.8,2021/03/06 12:26:41
84,19,93,37.5,2021/03/06 12:26:44
108,21,90,37,2021/03/06 12:26:47
69,21,94,36.1,2021/03/06 12:26:50
71,23,92,37.3,2021/03/06 12:26:53
62,22,94,37.1,2021/03/06 12:26:56
94,22,89,37.8,2021/03/06 12:26:59
71,18,95,36.9,2021/03/06 12:27:02
108,22,89,36.1,2021/03/06 12:27:05
100,14,92,37.5,2021/03/06 12:27:08
81,17,90,37.7,2021/03/06 12:27:11
64,22,91,37.5,2021/03/06 12:27:14
70,17,95,38,2021/03/06 12:27:17
66,19,94,37.1,2021/03/06 12:27:20
102,18,93,37.2,2021/03/06 12:27:23
77,17,92,36.9,2021/03/06 12:27:26
98,15,97,36.7,2021/03/06 12:27:29
100,21,92,37.1,2021/03/06 12:27:32
86,15,97,37.9,2021/03/06 12:27:35
76,16,93,36.8,2021/03/06 12:27:38
98,19,92,36.4,2021/03/06 12:27:41
111,18,96,36.1,2021/03/06 12:27:44
103,21,96,36.1,2021/03/06 12:27:47
76,21,92,36.8,2021/03/06 12:27:50
87,24,91,36.9,2021/03/06 12:27:53
114,20,97,37.4,2021/03/06 12:27:56
109,19,88,36.5,2021/03/06 12:27:59
75,17,93,37.5,2021/03/06 12:28:02
110,22,95,36.5,2021/03/06 12:28:05
99,13,94,36.6,2021/03/06 12:28:08
66,20,98,37.3,2021/03/06 12:28:11
64,15,90,36.6,2021/03/06 12:28:14
66,21,94,36.1,2021/03/06 12:28:17
105,17,92,37.8,2021/03/06 12:28:20
97,18,94,37.9,2021/03/06 12:28:23
101,17,96,37.8,2021/03/06 12:28:26
95,22,90,37,2021/03/06 12:28:29
107,21,90,37.3,2021/03/06 12:28:32
104,17,94,36.3,2021/03/06 12:28:35
82,18,93,36,2021/03/06 12:28:38
89,23,94,37.8,2021/03/06 12:28:41
84,21,92,36.3,2021/03/06 12:28:44
89,13,93,36,2021/03/06 12:28:47
106,19,92,36.8,2021/03/06 12:28:50
74,15,96,36.9,2021/03/06 12:28:53
95,22,92,36.2,2021/03/06 12:28:56
85,13,91,38,2021/03/06 12:28:59
90,17,98,37.5,2021/03/06 12:29:02
90,15,90,37.4,2021/03/06 12:29:05
98,23,92,36.1,2021/03/06 12:29:08
92,24,93,37.1,2021/03/06 12:29:11
88,20,95,36.2,2021/03/06 12:29:14
94,21,95,36,2021/03/06 12:29:17
72,20,99,36.9,2021/03/06 12:29:20
79,14,96,36.3,2021/03/06 12:29:23
86,21,97,37,2021/03/06 12:29:26
64,16,92,37,2021/03/06 12:29:29
102,16,91,36.3,2021/03/06 12:29:32
74,16,95,37,2021/03/06 12:29:35
92,23,97,37.8,2021/03/06 12:29:38
103,21,93,37.4,2021/03/06 12:29:41
67,24,96,37.8,2021/03/06 12:29:44
91,15,92,37.7,2021/03/06 12:29:47
99,22,95,37.6,2021/03/06 12:29:50
66,18,91,36.8,2021/03/06 12:29:53
102,18,94,36.2,2021/03/06 12:29:56
73,18,91,36.7,2021/03/06 12:29:59
78,17,95,36.4,2021/03/06 12:30:02
96,13,96,36.7,2021/03/06 12:30:05
71,19,97,36.8,2021/03/06 12:30:08
80,16,92,37.6,2021/03/06 12:30:11
88,15,90,36.5,2021/03/06 12:30:14
94,20,89,36.3,2021/03/06 12:30:17
95,16,97,37.4,2021/03/06 12:30:20
93,21,98,36.6,2021/03/06 12:30:23
87,13,93,37.4,2021/03/06 12:30:26
64,18,91,36.7,2021/03/06 12:30:29
93,21,97,37.3,2021/03/06 12:30:32
68,21,94,36.8,2021/03/06 12:30:35
87,19,91,37.6,2021/03/06 12:30:38
103,16,92,36.3,2021/03/06 12:30:41
76,17,93,36.3,2021/03/06 12:30:44
86,19,97,37.2,2021/03/06 12:30:47
95,15,90,37.4,2021/03/06 12:30:50
78,15,99,37.6,2021/03/06 12:30:53
93,15,93,36.2,2021/03/06 12:30:56
63,16,92,37.8,2021/03/06 12:30:59
99,21,95,36.3,2021/03/06 12:31:02
72,23,91,36.4,2021/03/06 12:31:05
85,16,91,37.3,2021/03/06 12:31:08
86,16,96,37,2021/03/06 12:31:11
76,17,92,36.9,2021/03/06 12:31:14
95,14,96,37.3,2021/03/06 12:31:17
78,19,97,36.8,2021/03/06 12:31:20
98,19,97,36.3,2021/03/06 12:31:23
102,16,90,36,2021/03/06 12:31:26
103,17,96,36.9,2021/03/06 12:31:29
87,18,92,36.9,2021/03/06 12:31:32
74,13,96,37.7,2021/03/06 12:31:35
104,17,95,38,2021/03/06 12:31:38
84,17,93,36.6,2021/03/06 12:31:41
92,20,88,36.9,2021/03/06 12:31:44
74,15,94,37.2,2021/03/06 12:31:47
75,20,91,37.9,2021/03/06 12:31:50
66,14,95,36.2,2021/03/06 12:31:53
109,22,98,37,2021/03/06 12:31:56
71,19,91,36.8,2021/03/06 12:31:59
67,22,90,37.9,2021/03/06 12:32:02
67,21,88,36.1,2021/03/06 12:32:05
110,16,94,37.7,2021/03/06 12:32:08
96,22,91,37.5,2021/03/06 12:32:11
97,13,98,37.6,2021/03/06 12:32:14
102,20,92,36.6,2021/03/06 12:32:17
79,18,98,37.2,2021/03/06 12:32:20
69,20,98,36.4,2021/03/06 12:32:23
95,19,95,37,2021/03/06 12:32:26
61,15,94,37.6,2021/03/06 12:32:29
79,20,94,37.9,2021/03/06 12:32:32
95,17,90,36.7,2021/03/06 12:32:35
80,21,89,36.8,2021/03/06 12:32:38
98,23,92,37.5,2021/03/06 12:32:41
66,19,95,37.6,2021/03/06 12:32:44
61,22,92,37.6,2021/03/06 12:32:47
64,22,91,37.6,2021/03/06 12:32:50
76,15,95,36.8,2021/03/06 12:32:53
87,19,99,37.7,2021/03/06 12:32:56
112,24,95,37.8,2021/03/06 12:32:59
83,16,94,37,2021/03/06 12:33:02
70,19,94,36.7,2021/03/06 12:33:05
71,22,95,36.9,2021/03/06 12:33:08
95,14,94,37.1,2021/03/06 12:33:11
75,15,98,37.2,2021/03/06 12:33:14
84,18,92,36.5,2021/03/06 12:33:17
67,22,89,36.5,2021/03/06 12:33:20
99,16,91,36.2,2021/03/06 12:33:23
103,17,96,36.5,2021/03/06 12:33:26
70,17,93,36,2021/03/06 12:33:29
99,23,97,37,2021/03/06 12:33:32
89,19,93,36.5,2021/03/06 12:33:35
62,18,97,36.2,2021/03/06 12:33:38
72,14,96,36.8,2021/03/06 12:33:41
65,17,89,37.2,2021/03/06 12:33:44
98,16,93,36.2,2021/03/06 12:33:47
88,18,94,36.1,2021/03/06 12:33:50
65,18,91,36.9,2021/03/06 12:33:53
71,20,96,37,2021/03/06 12:33:56
92,16,92,37.4,2021/03/06 12:33:59
69,23,94,36.9,2021/03/06 12:34:02
66,16,93,36.2,2021/03/06 12:34:05
77,19,90,36.9,2021/03/06 12:34:08
76,22,91,37.4,2021/03/06 12:34:11
81,18,96,36.7,2021/03/06 12:34:14
82,13,91,36.8,2021/03/06 12:34:17
66,18,91,36.5,2021/03/06 12:34:20
113,20,96,36.8,2021/03/06 12:34:23
84,13,90,36.7,2021/03/06 12:34:26
93,16,98,37.8,2021/03/06 12:34:29
67,16,94,36.4,2021/03/06 12:34:32
77,17,93,36.6,2021/03/06 12:34:35
100,15,91,37.2,2021/03/06 12:34:38
81,18,97,36.5,2021/03/06 12:34:41
64,15,93,36,2021/03/06 12:34:44
100,18,98,37.7,2021/03/06 12:34:47
106,22,97,37,2021/03/06 12:34:50
85,21,96,36,2021/03/06 12:34:53
90,19,92,37.2,2021/03/06 12:34:56
84,21,97,36,2021/03/06 12:34:59
81,15,91,37,2021/03/06 12:35:02
99,15,96,37.9,2021/03/06 12:35:05
96,22,98,37,2021/03/06 12:35:08
88,15,94,37.7,2021/03/06 12:35:11
108,19,96,36.5,2021/03/06 12:35:14
80,24,98,36.3,2021/03/06 12:35:17
89,18,92,38,2021/03/06 12:35:20
66,17,97,36.1,2021/03/06 12:35:23
104,17,89,36.8,2021/03/06 12:35:26
76,15,97,36.7,2021/03/06 12:35:29
64,18,98,36.4,2021/03/06 12:35:32
97,15,90,37.1,2021/03/06 12:35:35
111,17,98,36.1,2021/03/06 12:35:38
90,15,91,37.4,2021/03/06 12:35:41
105,15,96,37.2,2021/03/06 12:35:44
78,21,93,37.6,2021/03/06 12:35:47
81,24,97,36.4,2021/03/06 12:35:50
93,15,90,38,2021/03/06 12:35:53
78,15,93,37.9,2021/03/06 12:35:56
90,23,89,36.3,2021/03/06 12:35:59
95,17,96,37.5,2021/03/06 12:36:02
98,17,97,36.5,2021/03/06 12:36:05
89,17,94,36.4,2021/03/06 12:36:08
82,22,91,36.3,2021/03/06 12:36:11
105,16,97,37,2021/03/06 12:36:14
73,16,88,36.8,2021/03/06 12:36:17
90,21,94,38,2021/03/06 12:36:20
103,21,94,37.9,2021/03/06 12:36:23
64,17,95,36.8,2021/03/06 12:36:26
71,14,90,37.4,2021/03/06 12:36:29
112,22,94,37.7,2021/03/06 12:36:32
63,19,98,36.9,2021/03/06 12:36:35
78,20,89,36.5,2021/03/06 12:36:38
82,19,92,36.7,2021/03/06 12:36:41
78,22,94,36,2021/03/06 12:36:44
107,23,96,36.5,2021/03/06 12:36:47
97,18,95,37.9,2021/03/06 12:36:50
67,17,89,37.4,2021/03/06 12:36:53
71,22,97,37.1,2021/03/06 12:36:56
101,21,90,37.4,2021/03/06 12:36:59
103,19,92,37.8,2021/03/06 12:37:02
106,19,94,36.4,2021/03/06 12:37:05
110,16,99,36.3,2021/03/06 12:37:08
109,16,95,36.5,2021/03/06 12:37:11
102,16,95,36.1,2021/03/06 12:37:14
71,22,92,38,2021/03/06 12:37:17
72,21,95,38,2021/03/06 12:37:20
90,16,92,36.3,2021/03/06 12:37:23
86,16,90,37.1,2021/03/06 12:37:26
95,23,93,36.7,2021/03/06 12:37:29
110,22,97,37.8,2021/03/06 12:37:32
105,15,91,37.9,2021/03/06 12:37:35
64,21,89,37.6,2021/03/06 12:37:38
97,24,97,36.8,2021/03/06 12:37:41
107,16,96,37.8,2021/03/06 12:37:44
82,23,91,37.6,2021/03/06 12:37:47
75,20,95,37.5,2021/03/06 12:37:50
113,24,96,36.7,2021/03/06 12:37:53
93,18,93,36.1,2021/03/06 12:37:56
113,20,96,37.5,2021/03/06 12:37:59
112,17,95,36.3,2021/03/06 12:38:02
86,21,98,36.5,2021/03/06 12:38:05
111,21,92,37.5,2021/03/06 12:38:08
65,15,96,37.7,2021/03/06 12:38:11
112,17,91,36.5,2021/03/06 12:38:14
84,19,97,37.9,2021/03/06 12:38:17
65,19,91,37.1,2021/03/06 12:38:20
96,14,99,37,2021/03/06 12:38:23
70,19,96,36.9,2021/03/06 12:38:26
61,23,96,37.9,2021/03/06 12:38:29
99,14,98,37.1,2021/03/06 12:38:32
64,22,94,37.8,2021/03/06 12:38:35
72,22,98,37.8,2021/03/06 12:38:38
96,15,92,38,2021/03/06 12:38:41
72,21,93,36.7,2021/03/06 12:38:44
83,20,91,37.8,2021/03/06 12:38:47
89,15,92,37.9,2021/03/06 12:38:50
79,21,90,37.5,2021/03/06 12:38:53
108,18,98,37.6,2021/03/06 12:38:56
96,14,92,37.9,2021/03/06 12:38:59
63,17,94,36.7,2021/03/06 12:39:02
87,19,88,37.8,2021/03/06 12:39:05
78,20,91,36.5,2021/03/06 12:39:08
93,16,88,36.3,2021/03/06 12:39:11
93,18,94,36.5,2021/03/06 12:39:14
95,18,89,37.4,2021/03/06 12:39:17
90,17,88,36.8,2021/03/06 12:39:20
80,13,90,36.3,2021/03/06 12:39:23
69,15,96,37.1,2021/03/06 12:39:26
104,19,97,36.5,2021/03/06 12:39:29
80,14,91,37.6,2021/03/06 12:39:32
75,14,96,36.8,2021/03/06 12:39:35
111,16,95,36.1,2021/03/06 12:39:38
81,18,92,36.4,2021/03/06 12:39:41
91,16,90,36.2,2021/03/06 12:39:44
104,24,97,37.5,2021/03/06 12:39:47
84,16,92,37.1,2021/03/06 12:39:50
78,16,97,36.2,2021/03/06 12:39:53
88,16,98,37.4,2021/03/06 12:39:56
100,21,93,36.4,2021/03/06 12:39:59
103,15,96,36.6,2021/03/06 12:40:02
91,16,94,36.2,2021/03/06 12:40:05
86,14,94,36.4,2021/03/06 12:40:08
99,14,95,38,2021/03/06 12:40:11
